report_date,service,program,base_year,baseline_type,prime_contractor,secondary_contractor,platform_portfolio,cohort,merger_exposure,treatment_rule,baseline_pauc_total,baseline_pauc_qty,baseline_pauc_est,current_pauc_total,current_pauc_qty,current_pauc_est,baseline_apuc_total,baseline_apuc_qty,baseline_apuc_est,current_apuc_total,current_apuc_qty,current_apuc_est
2014-12-31,Air Force,MQ-9 UAS Reaper,2008,PdE,General Atomics,,Aircraft,0,,,11541.3,404,28.568,10779.6,364,29.614,10402.1,401,25.94,9467.2,361,26.225
2014-12-31,Air Force,RQ-4A/B UAS Global Hawk,2000,DE,Northrop Grumman,,Aircraft,0,,,8103.6,54,150.067,7571.7,45,168.261,4904.9,54,90.831,4233.3,45,94.073
2014-12-31,Air Force,SBIRS HIGH - Baseline,1995,DE,Lockheed Martin,,Space Systems,0,,,8569.3,3,2856.433,11081.2,4,2770.3,1342.8,1,1342.8,2441.3,2,1220.65
2014-12-31,Air Force,SBIRS HIGH - Block Buy,1995,DE,Lockheed Martin,,Space Systems,0,,,2681.6,2,1340.8,2382.4,2,1191.2,2681.6,2,1340.8,2382.4,2,1191.2
2014-12-31,Air Force,SDB II,2010,DE,Raytheon,,Ordnance and Missiles,2021,Raytheon-UTC,prime-Raytheon,4577.5,17163,0.267,3602.6,17163,0.21,2976.3,17000,0.175,2012.7,17000,0.118
2014-12-31,Air Force,Space Fence Inc 1,2014,DE,Lockheed Martin,,Space Systems,0,,,1567.7,1,1567.7,1541.3,1,1541.3,0,0,,0,0,
2014-12-31,Air Force,WGS,2010,PdE,Boeing,,Space Systems,0,,,3610.6,7,515.8,3728.5,8,466.062,3913.4,7,456.2,3284.2,8,410.525
2014-12-31,DoD,AMF JTRS,2008,DE,Lockheed Martin,,"Electronics, Comms, and Sensors",0,,,7141.3,25124,0.284,2781.2,14222,0.196,5459.7,24920,0.219,1441.5,14060,0.103
2014-12-31,DoD,CHEM DEMIL - ACWA,1994,PdE,Bechtel,,Other Services,0,,,5413,3136,1.726,7643.9,3136,2.437,0,0,,0,0,
2014-12-31,DoD,F-35 - Aircraft,2012,DE,Lockheed Martin,Northrop Grumman,Aircraft,0,,,276482.2,2458,112.483,264753.9,2457,107.755,224333.7,2443,91.827,214712.4,2443,87.889
2014-12-31,DoD,F-35 - Engine,2012,DE,Pratt & Whitney,Hamilton Sundstrand,Aircraft,2013,UTC-Goodrich,prime-UTC,53916.4,2458,21.935,55591.2,2457,22.626,42332.9,2443,17.328,42455.2,2443,17.378
2014-12-31,DoD,JTRS HMS,2004,PdE,Harris Corporation,Rockwell Collins,"Electronics, Comms, and Sensors",2019,UTC-Rockwell Collins,sub-Rockwell,8569,329574,0.026,7264.5,271202,0.027,8104,328514,0.025,6154.3,270369,0.023
2014-12-31,DoD,MIDS,2003,PdE,BAE Systems,Rockwell Collins,"Electronics, Comms, and Sensors",2019,UTC-Rockwell Collins,sub-Rockwell,1091.4,672,1.624,3196.7,6399,0.5,523.7,630,0.831,1508.6,5851,0.258
2015-12-31,Army,AB3A Remanufacture,2010,PdE,Boeing,Longbow LLC,Aircraft,2016,Lockheed-Sikorsky,sub-Lockheed,10468.7,639,16.383,12658.6,639,19.81,8856.9,634,13.97,11093.6,634,17.498
2015-12-31,Army,AB3B New Build,2010,PdE,Boeing,Longbow LLC,Aircraft,2016,Lockheed-Sikorsky,sub-Lockheed,2134.6,56,38.118,2031.9,63,32.252,2134.6,56,38.118,2031.9,63,32.252
2015-12-31,Army,AMF JTRS,2008,DE ,Lockheed Martin,,"Electronics, Comms, and Sensors",0,,,7141.3,25124,0.284,2907.1,14222,0.204,5459.7,24920,0.219,1433.8,14060,0.103
2015-12-31,Army,AMPV,2015,DE,BAE Systems,,Land Vehicles,0,,,10724.8,2936,3.653,10749.8,2936,3.661,9736.6,2897,3.361,9736.8,2897,3.361
2015-12-31,Army,CH-47F,2005,PdE,Boeing,,Aircraft,0,,,10614.8,512,20.732,13010.2,545,23.872,10435.1,510,20.461,12826.9,543,23.622
2015-12-31,Army,Excalibur,2007,PdE,Raytheon,,Ordnance and Missiles,0,,,1654.6,7474,0.221,1752.1,8040,0.218,661.2,6930,0.095,745.6,7496,0.099
2015-12-31,Army,GMLRS/GMLRS AW,2003,PdE,Lockheed Martin,Alliant TechSystems (ATK),Ordnance and Missiles,2019,Northrop-Orbital ATK,sub-ATK,4578.4,43795,0.105,5280.3,43936,0.12,3966.7,43560,0.091,4435.5,43560,0.102
2015-12-31,Army,IAMD,2009,DE,Northrop Grumman,,Air and Missile Defense,0,,,4806.8,296,16.239,5788.7,443,13.067,3316,285,11.635,3403.7,427,7.971
2015-12-31,Army,JAGM,2015,DE,Lockheed Martin,Aerojet Rocketdyne,Ordnance and Missiles,0,,,5669.9,26437,0.214,5682.8,26437,0.215,4691.4,26319,0.178,4715.7,26319,0.179
2015-12-31,Army,JLTV,2012,PdE,AM General,,Land Vehicles,0,,,22780.2,54730,0.416,19073.4,54714,0.349,21782,54599,0.399,18161.8,54599,0.333
2015-12-31,Army,MQ-1C UAS Gray Eagle,2010,PdE,General Atomics,,Aircraft,0,,,5252,31,169.419,4825.6,34,141.929,3364.7,29,116.024,3276.3,32,102.384
2015-12-31,Army,PAC-3 MSE,2004,PdE,Lockheed Martin,Boeing,Air and Missile Defense,0,,,6220.9,1528,4.071,5145.7,1125,4.574,5760,1528,3.77,4373.5,1125,3.888
2015-12-31,Army,PIM,2011,PdE,BAE Systems,,"Electronics, Comms, and Sensors",0,,,6641,582,11.411,6778.9,570,11.893,5640.1,580,9.724,5726.5,568,10.082
2015-12-31,Army,UH-60M Black Hawk,2005,PdE,Sikorsky,,Aircraft,2016,Lockheed-Sikorsky,prime-Sikorsky,16801.7,1235,13.605,21431.4,1375,15.586,16084.2,1227,13.109,20670.1,1367,15.121
2015-12-31,Army,WIN-T Inc 2,2010,PdE,General Dynamics,,"Electronics, Comms, and Sensors",0,,,3617.2,1893,1.911,9585.3,3730,2.57,3384.5,1837,1.842,9296.1,3674,2.53
2015-12-31,Army,WIN-T Inc 3,2009,DE,General Dynamics,,"Electronics, Comms, and Sensors",0,,,15807.9,3482,4.54,1815,0,,1312.4,3443,3.837,0,0,
2015-12-31,Navy,AGM-88E AARGM,2003,PdE,Alliant TechSystems (ATK),,Ordnance and Missiles,2019,Northrop-Orbital ATK,prime-ATK,1339.8,1790,0.748,2107.4,2475,0.851,806.5,1750,0.461,1434.4,2435,0.589
2015-12-31,Navy ,AIM-9X Block II,2011,DE,Raytheon,Alliant TechSystems (ATK),Ordnance and Missiles,2019,Northrop-Orbital ATK,sub-ATK,3976.3,6000,0.661,3498,6000,0.583,3798.5,6000,0.633,2960.2,6000,0.493
2015-12-31,Navy,AMDR,2013,DE,Raytheon,,Air and Missile Defense,2021,Raytheon-UTC,prime-Raytheon,5735.7,22,260.714,5132.1,22,233.277,3846.9,22,174.859,3254.1,22,147.914
2015-12-31,Navy,CEC,2002,PdE,Raytheon,,"Electronics, Comms, and Sensors",2021,Raytheon-UTC,prime-Raytheon,2443.4,183,13.352,4737.5,283,16.74,1262.8,174,7.257,1751.6,253,6.923
2015-12-31,Navy,CH-53K,2006,DE,Sikorsky,,Aircraft,2016,Lockheed-Sikorsky,prime-Sikorsky,14980.9,156,96.031,21899.3,200,109.496,11018.9,152,72.493,16077.6,194,82.874
2015-12-31,Navy,CVN 78 - CVN 78,2000,DE,Newport News,,Ships and Submarines,0,,,28701.2,3,9567.067,25829.3,3,8609.767,24825.9,3,8275.3,22478,3,7492.667
2015-12-31,Navy,CVN 78 - EMALS,2000,DE,General Atomics,,Ships and Submarines,0,,,2263.4,3,754.467,2092.7,3,697.567,1593.4,3,531.133,1262.7,3,420.9
2015-12-31,Navy,DDG 1000,2005,DE,General Dynamics,Raytheon,Ships and Submarines,2021,Raytheon-UTC,sub-Raytheon,19189.3,3,6396.433,19131.7,3,6377.233,10195.3,3,3398.433,10287.3,3,3429.1
2015-12-31,Navy,DDG 51,1987,PdE,General Dynamics,Northrop Grumman,Ships and Submarines,0,,,16723.8,23,727.122,66840.9,86,777.22,15745.3,23,684.578,63309.7,86,736.159
2015-12-31,Navy,E-2D AHE,2009,PdE,Northrop Grumman,,Aircraft,0,,,17468.6,75,232.915,19534.1,75,260.455,13281.9,70,189.741,13741.7,70,196.31
2015-12-31,Navy,EA-18G,2004,PdE,Boeing,General Electric,Aircraft,0,,,7662.6,90,85.14,13186.9,160,82.418,6030.5,90,67.006,11045,160,69.031
2015-12-31,Navy,G/ATOR,2012,DE,Northrop Grumman,,"Electronics, Comms, and Sensors",0,,,2987.3,57,52.409,2626.5,45,58.367,2103.1,57,36.896,1633.4,45,36.298
2015-12-31,Navy,H-1 Upgrades (4BW/4BN),2008,PdE,Bell Helicopters,,Aircraft,0,,,7852.2,284,27.649,11614.7,351,33.09,6352.9,280,22.689,9894.6,347,28.515
2015-12-31,Navy,IDECM - Blocks 2/3,2008,PdE,ITT Exelis,BAE Systems,"Electronics, Comms, and Sensors",0,,,1410.9,12809,0.11,1610.5,12805,0.126,956,12809,0.075,1154.1,12805,0.09
2015-12-31,Navy,IDECM - Block 4,2008,DE,ITT Exelis,BAE Systems,"Electronics, Comms, and Sensors",2020,L3-Harris,prime-L3,660.7,160,4.129,1048.5,324,3.236,451.2,160,2.82,810.6,324,2.502
2015-12-31,Navy,JPALS,2008,DE,Raytheon,,"Electronics, Comms, and Sensors",2021,Raytheon-UTC,prime-Raytheon,963.2,37,26.032,1724.1,27,63.856,202.9,25,8.116,418.1,17,24.594
2015-12-31,Navy,KC-130J,2010,PdE,Lockheed Martin,Rolls Royce,Aircraft,0,,,9233.9,104,88.788,8683,104,83.49,9198.3,104,88.445,8644.9,104,83.124
2015-12-31,Navy,LCS,2010,DE,General Dynamics,Lockheed Martin,Ships and Submarines,0,,,32008.2,55,581.967,23918.8,40,597.97,28369.2,53,535.268,20130.2,38,529.742
2015-12-31,Navy,LCS Mission Modules,2010,DE,Northrop Grumman,,"Electronics, Comms, and Sensors",0,,,6379.5,64,99.68,6372.9,64,99.577,4116.7,59,69.775,3999.5,59,67.788
2015-12-31,Navy,LHA 6,2006,DE,Huntington Ingalls,,Ships and Submarines,0,,,2877.4,1,2877.4,8333.1,3,2777.7,2677.5,1,2677.5,7952,3,2650.667
2015-12-31,Navy,LPD 17,1996,DE,Huntington Ingalls,,Ships and Submarines,0,,,12955.2,12,1079.6,15262.2,12,1271.85,12842.4,12,1070.2,15146.1,12,1262.175
2015-12-31,Navy,MH-60R,2006,PdE,Sikorsky,Lockheed Martin,Aircraft,2016,Lockheed-Sikorsky,prime-Sikorsky,9894.9,243,40.72,12237.4,280,43.705,8361.1,241,34.693,10384.4,278,37.354
2015-12-31,Navy,MQ-4C UAS BAMS,2008,DE,Northrop Grumman,,Aircraft,0,,,12224.5,70,174.636,11511.6,70,164.451,8871.2,65,136.48,7660.9,66,116.074
2015-12-31,Navy,MUOS,2004,PdE,Lockheed Martin,,"Electronics, Comms, and Sensors",0,,,5738,6,956.333,5826.3,6,971.05,2591,4,647.75,2165.4,4,541.35
2015-12-31,Navy,NMT,2002,PdE,Raytheon,,"Electronics, Comms, and Sensors",0,,,1923.4,333,5.776,1767.6,278,6.358,1345.6,305,4.412,1039.5,250,4.158
2015-12-31,Navy,P-8A,2010,PdE,Boeing,CFM International,Aircraft,0,,,30271.9,115,263.234,30046,114,263.561,22791.2,108,211.03,21508.5,109,197.326
2015-12-31,Navy,RMS,2006,DE,Lockheed Martin,,Other Products,0,,,1279.6,54,23.696,739.1,10,73.91,630,52,12.115,121.1,8,15.138
2015-12-31,Navy,SSC,2011,DE,Textron Systems,L-3 Communications,Ships and Submarines,2020,L3-Harris,sub-L3,3925.6,73,53.775,3662.2,73,50.167,3354.4,71,47.245,3153.3,72,43.796
2015-12-31,Navy,SM-6,2004,PdE,Raytheon,,Air and Missile Defense,2021,Raytheon-UTC,prime-Raytheon,4866.3,1200,4.055,7236.4,1800,4.02,3949.6,1200,3.291,6401.7,1800,3.556
2015-12-31,Navy,SSN 774,1995,PdE,General Dynamics,,Ships and Submarines,0,,,45633.1,30,1521.103,66527.3,33,2015.979,42228.1,30,1407.603,60925.2,33,1846.218
2015-12-31,Navy,Tactical Tomahawk,1999,PdE,Raytheon,,Ordnance and Missiles,0,,,1683.7,1365,1.233,5124.8,4225,1.213,1158.4,1353,0.856,4501.1,4215,1.068
2015-12-31,Navy,Trident II Missile,1983,PdE,Lockheed Martin,Alliant TechSystems (ATK),Ordnance and Missiles,2019,Northrop-Orbital ATK,sub-ATK,25943.7,568,45.676,27704.3,561,49.384,17155.2,540,31.769,18261.7,533,34.262
2015-12-31,Navy,V-22,2005,PdE,Boeing,Bell Helicopters,Aircraft,0,,,50250.4,458,109.717,51405,461,111.508,38562.8,456,84.568,38812.8,459,84.559
2015-12-31,Navy ,VH-92A,2014,DE,Sikorsky,,Aircraft,2016,Lockheed-Sikorsky,prime-Sikorsky,4649.7,23,202.161,4626.6,23,201.157,2043.6,17,120.212,2205,17,129.706
2015-12-31,Air Force,AEHF SV 1-4,2002,PdE,Lockheed Martin,,Space Systems,0,,,9085.3,4,2271.325,9397.8,4,2349.45,2655.1,2,1327.55,2567.5,2,1283.75
2015-12-31,Air Force,AEHF SV 5-6,2002,PdE,Lockheed Martin,,Space Systems,0,,,2715.1,2,1357.55,2097.1,2,1048.55,2656,2,1328,2046.7,2,1023.35
2015-12-31,Air Force,AMRAAM,1992,PdE,Raytheon,Alliant TechSystems (ATK),Ordnance and Missiles,0,,,12302.9,13038,0.944,16142.7,17312,0.932,10205.7,13038,0.783,13729.6,17312,0.793
2015-12-31,Air Force,AWACS Block 40/45 Upgrade,2012,PdE,Boeing,,Aircraft,0,,,2822.4,31,91.045,2655.2,24,110.633,1503.4,31,48.497,1382,24,57.583
2015-12-31,Air Force,B-2 EHF Inc 1,2007,PdE,Northrop Grumman,,"Electronics, Comms, and Sensors",0,,,659.7,21,31.414,509.1,20,25.457,114.8,17,6.753,113.4,16,7.089
2015-12-31,Air Force,B61 Mod 12 LEP TKA,2012,DE,Boeing,,Ordnance and Missiles,0,,,1321.6,890,1.485,1194.1,890,1.342,314,813,0.386,301.2,813,0.37
2015-12-31,Air Force,C-130J,1996,PdE,Lockheed Martin,Rolls Royce,Aircraft,0,,,730.7,11,66.427,12290.5,169,72.725,721.8,11,65.618,11844.9,169,70.088
2015-12-31,Air Force,CRH,2014,DE,Sikorsky,,Aircraft,2016,Lockheed-Sikorsky,prime-Sikorsky,8090.9,112,72.24,8191.1,112,73.135,6108.4,103,59.305,6217.2,103,60.361
2015-12-31,Air Force,C-5 RERP,2008,PdE,Lockheed Martin,,Aircraft,0,,,7146.6,52,137.435,6698,52,128.808,5415.9,49,110.529,5001.6,49,102.073
2015-12-31,Air Force,EELV,2012,PdE,Boeing,Lockheed Martin,Space Systems,0,,,61143.4,152,404.233,55576.4,161,345.195,59078.3,151,391.247,51690,160,323.062
2015-12-31,Air Force,EPS,2014,DE,Northrop Grumman,,Space Systems,0,,,1389.1,2,694.55,1380.3,2,690.15,0,0,,0,0,
2015-12-31,Air Force,F-22 Inc 3.2B Mod,2013,DE,Lockheed Martin,,Aircraft,0,,,1537.6,152,10.116,1501.5,152,9.878,338.2,143,2.365,345.3,143,2.415
2015-12-31,Air Force,FAB-T - CPT,2015,PdE,Raytheon,,"Electronics, Comms, and Sensors",2021,Raytheon-UTC,prime-Raytheon,1639.1,95,17.254,1759.8,109,16.145,939.8,84,11.188,618.9,84,7.368
2015-12-31,Air Force,FAB-T - FET,2015,PdE,Raytheon,,"Electronics, Comms, and Sensors",0,,,2144.8,127,16.888,2627.1,158,16.627,1204,113,10.655,780.8,132,5.915
2015-12-31,Air Force,GBS,1997,DE,General Dynamics,,Space Systems,0,,,451.4,346,1.305,968.7,2039,0.475,53.9,125,0.431,569,1903,0.299
2015-12-31,Air Force,GPS IIIA,2010,PdE,Lockheed Martin,,Space Systems,0,,,3840.8,8,480.1,5180.4,10,518.04,1381,6,230.167,2254.4,8,281.8
2015-12-31,Air Force,GPS OCX,2012,DE,Raytheon,,Space Systems,2021,Raytheon-UTC,prime-Raytheon,3347.2,1,3347.2,4056.5,1,4056.5,0,0,,0,0,
2015-12-31,Air Force,HC/MC-130 Recapitalization,2009,PdE,Lockheed Martin,,Aircraft,0,,,8078.1,74,109.164,12771.4,131,97.492,7436,74,100.486,12401.1,131,94.665
2015-12-31,Air Force,ICBM Fuze Mod,2014,DE,Lockheed Martin,,Ordnance and Missiles,0,,,1814.8,781,2.324,1832.3,781,2.346,663.5,693,0.957,665.5,693,0.96
2015-12-31,Air Force,JASSM - Baseline,2010,PdE,Lockheed Martin,,Ordnance and Missiles,0,,,3679.4,2487,1.479,3018.3,2121,1.423,2503.2,2400,1.043,1836.3,2034,0.903
2015-12-31,Air Force,JASSM - ER,2010,PdE,Lockheed Martin,,Ordnance and Missiles,0,,,3631.6,2531,1.435,3700.6,2897,1.277,3366.1,2500,1.346,3377,2866,1.178
2015-12-31,Air Force,JDAM,1995,PdE,Boeing,,Ordnance and Missiles,0,,,2720.4,88126,0.031,6957.7,356249,0.02,2090.6,87496,0.024,6347.4,355445,0.018
2015-12-31,Air Force,KC-46A,2011,DE,Boeing,Pratt & Whitney,Aircraft,2013,UTC-Goodrich,sub-UTC,43518.2,179,243.118,39940.1,179,223.129,33040.3,175,188.802,31371,175,179.263
2015-12-31,Air Force,MQ-9 UAS Reaper,2008,PdE,General Atomics,,Aircraft,0,,,11541.3,404,28.568,10542.3,350,30.121,10402.1,401,25.94,9221.7,347,26.576
2015-12-31,Air Force,SBIRS HIGH - Baseline,1995,DE,Lockheed Martin,,Space Systems,0,,,8569.3,3,2856.433,11066.6,4,2766.65,1342.8,1,1342.8,2450.6,2,1225.3
